#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 05 17 16 40  60  3.0   MM   0.1    MM    MM 106 1007.0   5.4   3.6   5.4   MM   MM    MM
2024 05 17 16 30  70  3.0   MM   0.1    MM    MM 110 1007.1   5.2   3.6   5.2   MM   MM    MM
2024 05 17 16 20  60  3.0   MM   0.1    MM    MM 113 1007.2   5.3   3.6   5.3   MM   MM    MM
2024 05 17 16 10  50  4.0   MM   0.1    MM    MM 118 1007.4   5.2   3.6   5.2   MM   MM    MM
2024 05 17 16 00  30  4.0   MM   0.1    MM    MM 121 1007.5   5.0   3.6   5.0   MM -1.0    MM
2024 05 17 15 50  40  3.0   MM   0.1    MM    MM 122 1007.5   5.0   3.6   5.0   MM   MM    MM
2024 05 17 15 40  30  3.0   MM   0.1    MM    MM 122 1007.7   4.9   3.6   4.9   MM   MM    MM
2024 05 17 15 30  10  3.0   MM   0.1    MM    MM 120 1007.7   4.8   3.6   4.8   MM   MM    MM
2024 05 17 15 20  50  2.0   MM   0.1    MM    MM 120 1007.8   5.0   3.6   5.0   MM   MM    MM
2024 05 17 15 10  50  2.0   MM   0.1    MM    MM 113 1007.9   5.1   3.6   5.1   MM   MM    MM
2024 05 17 15 00  30  3.0   MM   0.1    MM    MM 111 1008.2   5.4   3.6   5.4   MM -0.4    MM
2024 05 17 14 50  40  2.0   MM   0.1    MM    MM 108 1008.3   5.3   3.5   5.3   MM   MM    MM
2024 05 17 14 40  40  2.0   MM   0.1    MM    MM 102 1008.3   4.9   3.5   4.9   MM   MM    MM
2024 05 17 14 30  30  3.0   MM   0.1    MM    MM  92 1008.1   4.7   3.5   4.7   MM   MM    MM
2024 05 17 14 20  10  3.0   MM   0.1    MM    MM  87 1008.0   4.4   3.5   4.4   MM   MM    MM
2024 05 17 14 10 350  1.0   MM   0.1    MM    MM  88 1008.3   4.5   3.5   4.5   MM   MM    MM
2024 05 17 14 00 260  2.0   MM   0.1    MM    MM  94 1008.5   4.3   3.5   4.3   MM +0.3    MM
2024 05 17 13 50 190  1.0   MM   0.1    MM    MM 101 1008.3   4.2   3.5   4.2   MM   MM    MM
2024 05 17 13 40 110  1.0   MM   0.1    MM    MM 108 1008.2   4.6   3.5   4.6   MM   MM    MM
2024 05 17 13 30  30  2.0   MM   0.1    MM    MM 116 1008.1   4.2   3.5   4.2   MM   MM    MM
2024 05 17 13 20  70  3.0   MM   0.1    MM    MM 205 1007.9   4.0   3.5   4.0   MM   MM    MM
2024 05 17 13 10  80  3.0   MM   0.1    MM    MM 161 1008.2   4.1   3.4   4.1   MM   MM    MM
2024 05 17 13 00  60  2.0   MM   0.1    MM    MM 130 1008.5   4.3   3.4   4.3   MM +1.3    MM
2024 05 17 12 50  50  2.0   MM   0.1    MM    MM 136 1008.6   4.4   3.4   4.4   MM   MM    MM
2024 05 17 12 40  50  2.0   MM   0.1    MM    MM 139 1008.7   4.7   3.4   4.7   MM   MM    MM
2024 05 17 12 30  80  1.0   MM   0.1    MM    MM 136 1008.8   4.4   3.4   4.4   MM   MM    MM
2024 05 17 12 20  MM  0.0   MM   0.1    MM    MM 135 1008.8   4.3   3.4   4.3   MM   MM    MM
2024 05 17 12 10  MM  0.0   MM   0.1    MM    MM 132 1008.7   4.3   3.3   4.3   MM   MM    MM
2024 05 17 12 00  80  1.0   MM   0.1    MM    MM 128 1008.6   4.6   3.3   4.6   MM +1.2    MM
2024 05 17 11 50  MM  0.0   MM   0.1    MM    MM 130 1008.5   4.3   3.4   4.3   MM   MM    MM
2024 05 17 11 40  MM  0.0   MM   0.1    MM    MM 127 1008.5   3.9   3.3   3.9   MM   MM    MM
2024 05 17 11 30  20  1.0   MM   0.1    MM    MM 124 1008.3   3.7   3.4   3.7   MM   MM    MM
2024 05 17 11 20  MM  0.0   MM   0.1    MM    MM 122 1008.3   3.6   3.4   3.6   MM   MM    MM
2024 05 17 11 10 190  1.0   MM   0.1    MM    MM 118 1008.2   3.5   3.4   3.5   MM   MM    MM
2024 05 17 11 00 220  2.0   MM   0.1    MM    MM 110 1008.2   3.6   3.4   3.6   MM +0.5    MM
2024 05 17 10 50 360  1.0   MM   0.1    MM    MM 111 1007.7   3.7   3.4   3.7   MM   MM    MM
2024 05 17 10 40  40  1.0   MM   0.1    MM    MM 114 1007.4   3.7   3.4   3.7   MM   MM    MM
2024 05 17 10 30  10  1.0   MM   0.1    MM    MM 115 1007.4   3.7   3.4   3.7   MM   MM    MM
2024 05 17 10 20  10  1.0   MM   0.1    MM    MM 120 1007.4   3.6   3.4   3.6   MM   MM    MM
2024 05 17 10 10  10  1.0   MM   0.1    MM    MM 130 1007.3   3.6   3.4   3.6   MM   MM    MM
2024 05 17 10 00  10  1.0   MM   0.1    MM    MM 136 1007.2   3.7   3.4   3.7   MM -1.0    MM
2024 05 17 09 50 330  1.0   MM   0.1    MM    MM 139 1007.2   3.9   3.4   3.9   MM   MM    MM
2024 05 17 09 40 340  1.0   MM   0.1    MM    MM 143 1007.3   3.7   3.4   3.7   MM   MM    MM
2024 05 17 09 30 350  1.0   MM   0.1    MM    MM 142 1007.3   3.6   3.4   3.6   MM   MM    MM
2024 05 17 09 20  MM  0.0   MM   0.1    MM    MM 138 1007.3   3.4   3.4   3.4   MM   MM    MM
2024 05 17 09 10  MM  0.0   MM   0.1    MM    MM 133 1007.2   3.5   3.4   3.5   MM   MM    MM
2024 05 17 09 00  50  1.0   MM   0.1    MM    MM 134 1007.4   3.6   3.4   3.6   MM -0.8    MM
2024 05 17 08 50  10  1.0   MM   0.1    MM    MM 132 1007.6   3.6   3.4   3.6   MM   MM    MM
2024 05 17 08 40 350  1.0   MM   0.1    MM    MM 131 1007.5   3.8   3.4   3.8   MM   MM    MM
2024 05 17 08 30  10  1.0   MM   0.1    MM    MM 129 1007.6   3.6   3.4   3.6   MM   MM    MM
2024 05 17 08 20  20  2.0   MM   0.1    MM    MM 124 1007.5   3.5   3.4   3.5   MM   MM    MM
2024 05 17 08 10  10  1.0   MM   0.2    MM    MM 121 1007.5   3.8   3.4   3.8   MM   MM    MM
2024 05 17 08 00 340  1.0   MM   0.1    MM    MM 116 1007.7   3.4   3.4   3.4   MM +0.0    MM
2024 05 17 07 50  20  1.0   MM   0.1    MM    MM 116 1007.9   3.2   3.4   3.2   MM   MM    MM
2024 05 17 07 40  80  1.0   MM   0.1    MM    MM 116 1007.9   3.3   3.4   3.3   MM   MM    MM
2024 05 17 07 30  30  1.0   MM   0.1    MM    MM 116 1007.9   3.4   3.4   3.4   MM   MM    MM
2024 05 17 07 20  20  1.0   MM   0.2    MM    MM 121 1008.0   3.5   3.4   3.5   MM   MM    MM
2024 05 17 07 10 350  1.0   MM   0.2    MM    MM 123 1008.1   3.3   3.4   3.3   MM   MM    MM
2024 05 17 07 00 360  1.0   MM   0.2    MM    MM 126 1008.2   3.3   3.4   3.3   MM +0.4    MM
2024 05 17 06 50  20  1.0   MM   0.2    MM    MM 130 1008.0   3.7   3.5   3.7   MM   MM    MM
2024 05 17 06 40  20  1.0   MM   0.2    MM    MM 131 1007.9   3.7   3.5   3.7   MM   MM    MM
2024 05 17 06 30 330  1.0   MM   0.2    MM    MM 134 1008.1   3.6   3.5   3.6   MM   MM    MM
2024 05 17 06 20 300  1.0   MM   0.2    MM    MM 134 1008.1   3.4   3.5   3.4   MM   MM    MM
2024 05 17 06 10 290  2.0   MM   0.2    MM    MM 141 1008.1   3.1   3.5   3.1   MM   MM    MM
2024 05 17 06 00 280  1.0   MM   0.2    MM    MM 146 1008.1   2.9   3.5   2.9   MM +0.5    MM
2024 05 17 05 50 240  2.0   MM   0.2    MM    MM 148 1008.2   2.6   3.4   2.6   MM   MM    MM
2024 05 17 05 40 210  2.0   MM   0.2    MM    MM 147 1008.0   2.7   3.4   2.7   MM   MM    MM
2024 05 17 05 30 210  1.0   MM   0.2    MM    MM 146 1007.9   3.1   3.4   3.1   MM   MM    MM
2024 05 17 05 20 330  1.0   MM   0.2    MM    MM 139 1007.9   3.1   3.4   3.1   MM   MM    MM
2024 05 17 05 10 210  1.0   MM   0.2    MM    MM 137 1007.9   3.2   3.4   3.2   MM   MM    MM
2024 05 17 05 00  MM  0.0   MM   0.2    MM    MM 140 1007.9   3.0   3.4   3.0   MM +0.7    MM
2024 05 17 04 50 330  1.0   MM   0.2    MM    MM 139 1007.8   2.9   3.4   2.9   MM   MM    MM
2024 05 17 04 40 110  1.0   MM   0.2    MM    MM 135 1007.7   3.0   3.4   3.0   MM   MM    MM
2024 05 17 04 30  90  1.0   MM   0.2    MM    MM 129 1007.7   2.9   3.4   2.9   MM   MM    MM
2024 05 17 04 20 350  1.0   MM   0.2    MM    MM 126 1007.7   3.0   3.4   3.0   MM   MM    MM
2024 05 17 04 10 350  1.0   MM   0.2    MM    MM 120 1007.7   2.9   3.4   2.9   MM   MM    MM
2024 05 17 04 00 300  1.0   MM   0.2    MM    MM 118 1007.8   2.7   3.4   2.7   MM +0.4    MM
2024 05 17 03 50 260  1.0   MM   0.2    MM    MM 109 1007.8   2.8   3.4   2.8   MM   MM    MM
2024 05 17 03 40 250  1.0   MM   0.2    MM    MM 102 1007.8   2.9   3.4   2.9   MM   MM    MM
2024 05 17 03 30 260  1.0   MM   0.3     5    MM  98 1007.9   3.0   3.4   3.0   MM   MM    MM
2024 05 17 03 20  MM  0.0   MM   0.2    MM    MM  96 1007.8   3.1   3.4   3.1   MM   MM    MM
2024 05 17 03 10  MM  0.0   MM   0.2    MM    MM  94 1007.7   3.2   3.4   3.2   MM   MM    MM
2024 05 17 03 00 270  1.0   MM   0.3     4    MM  96 1007.7   3.3   3.4   3.3   MM +0.5    MM
2024 05 17 02 50 230  1.0   MM   0.3     4    MM 100 1007.6   3.4   3.4   3.4   MM   MM    MM
2024 05 17 02 40 260  1.0   MM   0.3     4    MM 106 1007.4   3.6   3.5   3.6   MM   MM    MM
2024 05 17 02 30 250  2.0   MM   0.3     4    MM 114 1007.4   3.6   3.5   3.6   MM   MM    MM
2024 05 17 02 20 260  2.0   MM   0.3     4    MM 110 1007.3   3.8   3.5   3.8   MM   MM    MM
2024 05 17 02 10 300  1.0   MM   0.3     5    MM 105 1007.3   3.8   3.5   3.8   MM   MM    MM
2024 05 17 02 00 280  1.0   MM   0.3     4    MM 104 1007.2   3.8   3.5   3.8   MM -0.3    MM
2024 05 17 01 50 260  1.0   MM   0.3     4    MM 104 1007.2   3.8   3.5   3.8   MM   MM    MM
2024 05 17 01 40 270  1.0   MM   0.3     4    MM  99 1007.3   3.8   3.5   3.8   MM   MM    MM
2024 05 17 01 30  10  1.0   MM   0.3     4    MM  96 1007.3   3.8   3.5   3.8   MM   MM    MM
2024 05 17 01 20 360  1.0   MM   0.3     4    MM  92 1007.4   3.9   3.5   3.9   MM   MM    MM
2024 05 17 01 10 240  1.0   MM   0.3     5    MM  88 1007.5   3.8   3.5   3.8   MM   MM    MM
2024 05 17 01 00  MM  0.0   MM   0.3     4    MM  87 1007.4   3.9   3.5   3.9   MM +0.0    MM
2024 05 17 00 50 160  1.0   MM   0.3     4    MM  88 1007.3   3.8   3.5   3.8   MM   MM    MM
2024 05 17 00 40 120  2.0   MM   0.3     5    MM  90 1007.1   3.8   3.5   3.8   MM   MM    MM
2024 05 17 00 30  90  2.0   MM   0.3     5    MM  97 1007.0   3.9   3.5   3.9   MM   MM    MM
2024 05 17 00 20  70  2.0   MM   0.3     4    MM 109 1007.0   4.0   3.6   4.0   MM   MM    MM
2024 05 17 00 10  80  3.0   MM   0.4     4    MM 109 1007.0   4.2   3.6   4.1   MM   MM    MM
2024 05 17 00 00  60  2.0   MM   0.4     4    MM 105 1007.2   4.5   3.6   4.4   MM +0.0    MM
2024 05 16 23 50  90  2.0   MM   0.4     5    MM  96 1007.4   4.4   3.6   4.4   MM   MM    MM
2024 05 16 23 40  70  2.0   MM   0.4     4    MM  94 1007.3   4.3   3.6   4.3   MM   MM    MM
2024 05 16 23 30  50  2.0   MM   0.4     5    MM  97 1007.5   4.1   3.6   4.1   MM   MM    MM
2024 05 16 23 20  20  1.0   MM   0.4     3    MM 104 1007.6   4.1   3.6   4.1   MM   MM    MM
2024 05 16 23 10  20  2.0   MM   0.4     4    MM 102 1007.6   4.0   3.6   4.0   MM   MM    MM
2024 05 16 23 00  40  2.0   MM   0.5     5    MM 116 1007.5   3.9   3.6   3.9   MM +0.7    MM
2024 05 16 22 50  30  2.0   MM   0.5     5    MM 119 1007.4   4.0   3.6   4.0   MM   MM    MM
2024 05 16 22 40  20  2.0   MM   0.5     5    MM 116 1007.5   4.1   3.6   4.1   MM   MM    MM
2024 05 16 22 30 360  1.0   MM   0.5     4    MM 117 1007.5   4.1   3.6   4.1   MM   MM    MM
2024 05 16 22 20 350  1.0   MM   0.5     5    MM 121 1007.4   4.0   3.6   4.0   MM   MM    MM
2024 05 16 22 10  20  1.0   MM   0.5     5    MM 123 1007.3   4.0   3.6   4.0   MM   MM    MM
2024 05 16 22 00 350  1.0   MM   0.5     4    MM 117 1007.3   3.9   3.5   3.9   MM +1.3    MM
2024 05 16 21 50 350  1.0   MM   0.6     5    MM 110 1007.3   4.0   3.5   4.0   MM   MM    MM
2024 05 16 21 40 330  1.0   MM   0.6     5    MM 108 1007.2   3.9   3.5   3.9   MM   MM    MM
2024 05 16 21 30 350  1.0   MM   0.6     4    MM 101 1007.2   3.9   3.5   3.9   MM   MM    MM
2024 05 16 21 20  30  1.0   MM   0.6     5    MM  94 1007.2   4.0   3.6   4.0   MM   MM    MM
2024 05 16 21 10  70  1.0   MM   0.6     5    MM  91 1007.1   4.1   3.6   4.1   MM   MM    MM
2024 05 16 21 00  90  1.0   MM   0.6     5    MM  83 1007.1   4.2   3.5   4.2   MM +1.5    MM
2024 05 16 20 50 310  1.0   MM   0.6     5    MM  79 1007.1   4.2   3.5   4.2   MM   MM    MM
2024 05 16 20 40  50  1.0   MM   0.7     5    MM  73 1007.1   4.1   3.5   4.1   MM   MM    MM
2024 05 16 20 30  60  1.0   MM   0.6     5    MM  69 1006.9   4.2   3.5   4.2   MM   MM    MM
2024 05 16 20 20  80  1.0   MM   0.7     5    MM  68 1006.8   4.2   3.5   4.2   MM   MM    MM
2024 05 16 20 10  20  2.0   MM   0.6     5    MM  62 1006.7   4.1   3.6   4.1   MM   MM    MM
2024 05 16 20 00  20  1.0   MM   0.7     5    MM  45 1006.8   4.1   3.6   4.1   MM +1.3    MM
2024 05 16 19 50  30  1.0   MM   0.7     5    MM  45 1006.7   4.1   3.6   4.1   MM   MM    MM
2024 05 16 19 40 360  1.0   MM   0.7     5    MM  54 1006.5   3.9   3.5   3.9   MM   MM    MM
2024 05 16 19 30  80  3.0   MM   0.7     4    MM  60 1006.4   4.0   3.6   4.0   MM   MM    MM
2024 05 16 19 20  80  3.0   MM   0.7     5    MM  63 1006.1   3.9   3.5   3.9   MM   MM    MM
2024 05 16 19 10  70  4.0   MM   0.7     5    MM  64 1006.0   4.1   3.6   4.1   MM   MM    MM
2024 05 16 19 00  70  5.0   MM   0.8     5    MM  73 1006.0   4.4   3.6   4.4   MM +0.4    MM
2024 05 16 18 50  80  5.0   MM   0.7     5    MM  79 1005.9   4.5   3.6   4.5   MM   MM    MM
2024 05 16 18 40  70  5.0   MM   0.7     5    MM  86 1005.9   4.4   3.6   4.4   MM   MM    MM
2024 05 16 18 30  70  5.0   MM   0.8     5    MM  90 1005.8   4.3   3.6   4.3   MM   MM    MM
2024 05 16 18 20  80  5.0   MM   0.7     5    MM  87 1005.8   4.4   3.6   4.4   MM   MM    MM
2024 05 16 18 10  70  6.0   MM   0.7     5    MM  92 1005.6   4.5   3.5   4.5   MM   MM    MM
2024 05 16 18 00  70  5.0   MM   0.7     5    MM  98 1005.6   4.7   3.6   4.7   MM -0.6    MM
2024 05 16 17 50  80  5.0   MM   0.7     5    MM  99 1005.7   4.6   3.6   4.6   MM   MM    MM
2024 05 16 17 40  70  5.0   MM   0.8     5    MM  98 1005.8   4.8   3.5   4.7   MM   MM    MM
2024 05 16 17 30  50  5.0   MM   0.8     5    MM 101 1005.6   5.0   3.5   5.0   MM   MM    MM
2024 05 16 17 20  70  7.0   MM   0.9     5    MM 103 1005.4   4.9   3.5   4.8   MM   MM    MM
2024 05 16 17 10  60  7.0   MM   0.9     4    MM  91 1005.6   4.9   3.5   4.8   MM   MM    MM
2024 05 16 17 00  70  7.0   MM   0.8     5    MM  86 1005.5   4.9   3.5   4.8   MM -1.0    MM
2024 05 16 16 50  70  7.0   MM   0.8     4    MM  88 1005.6   4.9   3.5   4.8   MM   MM    MM
2024 05 16 16 40  60  7.0   MM   0.9     5    MM  88 1005.7   5.1   3.5   4.9   MM   MM    MM
2024 05 16 16 30  60  8.0   MM   0.9     5    MM  81 1005.7   5.1   3.5   4.9   MM   MM    MM
2024 05 16 16 20  70  9.0   MM   0.9     5    MM  78 1005.7   5.1   3.5   4.9   MM   MM    MM
2024 05 16 16 10  50  8.0   MM   0.9     5    MM  87 1005.7   5.1   3.5   4.9   MM   MM    MM
2024 05 16 16 00  70  9.0   MM   0.9     5    MM  94 1005.7   5.0   3.5   4.9   MM -1.0    MM
2024 05 16 15 50  60  9.0   MM   0.9     5    MM  88 1005.7   5.1   3.5   4.9   MM   MM    MM
2024 05 16 15 40  60  9.0   MM   0.9     5    MM  79 1005.7   4.9   3.5   4.8   MM   MM    MM
2024 05 16 15 30  70  8.0   MM   0.8     5    MM  78 1005.9   5.1   3.5   5.0   MM   MM    MM
2024 05 16 15 20  60  8.0   MM   0.9     5    MM  80 1006.0   5.2   3.5   5.1   MM   MM    MM
2024 05 16 15 10  60  7.0   MM   0.9     4    MM  88 1006.1   5.2   3.5   5.0   MM   MM    MM
2024 05 16 15 00  60  8.0   MM   0.9     5    MM  89 1006.2   5.2   3.5   4.9   MM -1.2    MM
2024 05 16 14 50  50  8.0   MM   0.9     5    MM  83 1006.3   5.2   3.5   5.0   MM   MM    MM
2024 05 16 14 40  70  8.0   MM   0.9     5    MM  76 1006.3   5.4   3.5   5.2   MM   MM    MM
2024 05 16 14 30  50  7.0   MM   0.8     5    MM  76 1006.3   5.5   3.5   5.3   MM   MM    MM
2024 05 16 14 20  60  7.0   MM   0.9     4    MM  76 1006.3   5.4   3.5   5.1   MM   MM    MM
2024 05 16 14 10  60  7.0   MM   0.9     5    MM  72 1006.3   5.5   3.5   5.2   MM   MM    MM
2024 05 16 14 00  60  6.0   MM   1.0     5    MM  89 1006.5   5.4   3.5   5.0   MM -1.1    MM
2024 05 16 13 50  60  6.0   MM   0.9     5    MM  84 1006.6   5.5   3.5   5.1   MM   MM    MM
2024 05 16 13 40  60  7.0   MM   0.9     5    MM  83 1006.5   5.4   3.5   5.0   MM   MM    MM
2024 05 16 13 30  40  8.0   MM   1.0     5    MM  86 1006.5   5.2   3.5   4.8   MM   MM    MM
2024 05 16 13 20  50  8.0   MM   1.0     5    MM  88 1006.5   5.0   3.5   4.6   MM   MM    MM
2024 05 16 13 10  50  9.0   MM   1.2     5    MM  90 1006.5   4.9   3.5   4.4   MM   MM    MM
2024 05 16 13 00  70  9.0   MM   1.1     5    MM  78 1006.6   4.9   3.5   4.4   MM -2.0    MM
2024 05 16 12 50  60 10.0   MM   1.0     4    MM  74 1006.7   4.5   3.5   3.9   MM   MM    MM
2024 05 16 12 40  60 10.0   MM   1.1     5    MM  70 1006.9   4.3   3.5   3.7   MM   MM    MM
2024 05 16 12 30  60 10.0   MM   1.1     5    MM  78 1007.0   4.5   3.5   3.9   MM   MM    MM
2024 05 16 12 20  70 10.0   MM   1.1     5    MM  86 1007.1   4.3   3.5   3.8   MM   MM    MM
2024 05 16 12 10  60  9.0   MM   1.0     4    MM  82 1007.2   4.4   3.5   3.8   MM   MM    MM
2024 05 16 12 00  60  9.0   MM   1.0     5    MM  75 1007.4   4.4   3.5   3.8   MM -1.6    MM
2024 05 16 11 50  60  9.0   MM   1.0     4    MM  71 1007.4   4.4   3.6   3.8   MM   MM    MM
2024 05 16 11 40  60  9.0   MM   1.0     4    MM  69 1007.6   4.5   3.6   3.9   MM   MM    MM
2024 05 16 11 30  70  9.0   MM   0.9     5    MM  67 1007.6   4.5   3.6   3.7   MM   MM    MM
2024 05 16 11 20  50  9.0   MM   1.0     5    MM  82 1007.6   4.3   3.5   3.4   MM   MM    MM
2024 05 16 11 10  60 10.0   MM   1.0     5    MM  87 1007.6   4.3   3.5   3.4   MM   MM    MM
2024 05 16 11 00  60 10.0   MM   0.9     5    MM  90 1007.5   4.2   3.5   3.3   MM -1.7    MM
2024 05 16 10 50  60 10.0   MM   1.0     5    MM  87 1007.6   4.1   3.5   3.1   MM   MM    MM
2024 05 16 10 40  70 10.0   MM   1.0     5    MM  85 1008.1   4.1   3.5   3.0   MM   MM    MM
2024 05 16 10 30  60 10.0   MM   0.8     5    MM  80 1008.2   4.2   3.5   2.9   MM   MM    MM
2024 05 16 10 20  50  9.0   MM   0.9     5    MM  75 1008.3   4.3   3.6   3.0   MM   MM    MM
2024 05 16 10 10  60  8.0   MM   1.0     4    MM  68 1008.5   4.4   3.5   3.1   MM   MM    MM
2024 05 16 10 00  70  8.0   MM   1.0     5    MM  68 1008.7   4.3   3.6   2.9   MM   MM    MM
2024 05 16 09 50  70  8.0   MM   1.0     5    MM  64 1008.8   4.6   3.6   2.7   MM   MM    MM
2024 05 16 09 40  60  8.0   MM   0.9     5    MM  65 1009.0   4.7   3.6   2.5   MM   MM    MM
2024 05 16 09 30  60  8.0   MM   0.9     5    MM  67 1009.1   4.9   3.6   2.4   MM   MM    MM
2024 05 16 09 20  70  9.0   MM   0.9     5    MM  66 1008.9   4.8   3.6   2.3   MM   MM    MM
2024 05 16 09 10  80  9.0   MM   0.8     4    MM  72 1009.0   4.7   3.6   2.3   MM   MM    MM
2024 05 16 09 00  60  9.0   MM   0.9     4    MM  77 1009.0   4.7   3.6   2.2   MM   MM    MM
2024 05 16 08 50  70  9.0   MM   0.8     4    MM  76 1009.2   4.7   3.6   2.1   MM   MM    MM
2024 05 16 08 40  70  8.0   MM   0.8     4    MM  72 1009.2   4.9   3.6   1.8   MM   MM    MM
2024 05 16 08 30  70  8.0   MM   0.9     4    MM  70 1009.3   5.1   3.6   1.7   MM   MM    MM
2024 05 16 08 20  80 10.0   MM   0.8     4    MM  70 1009.3   5.4   3.6   1.6   MM   MM    MM
2024 05 16 08 10  70 10.0   MM   0.9     4    MM  70 1009.2   5.5   3.6   1.2   MM   MM    MM
2024 05 16 08 00  80  9.0   MM   0.9     4    MM  76 1009.2   5.7   3.6   1.0   MM   MM    MM
2024 05 16 07 50  70 10.0   MM   0.8     4    MM  75 1009.3   5.9   3.6   0.7   MM   MM    MM
2024 05 16 07 40  60  9.0   MM   0.9     4    MM  75 1009.2   5.9   3.6   0.6   MM   MM    MM
2024 05 16 07 30  60 10.0   MM   0.7     4    MM  81 1009.4   5.9   3.6   0.7   MM   MM    MM
2024 05 16 07 20  70 10.0   MM   0.8     4    MM  82 1009.3   5.7   3.6   0.9   MM   MM    MM
2024 05 16 07 10  80  9.0   MM   0.7     4    MM  84 1009.4   6.0   3.6   0.7   MM   MM    MM
2024 05 16 01 30  50  7.0   MM   0.7     4    MM  78 1013.3   6.8   3.7   2.9   MM   MM    MM
2024 05 16 01 20  50  7.0   MM   0.8     5    MM  80 1013.3   7.1   3.7   3.0   MM   MM    MM
2024 05 16 01 10  60  8.0   MM   0.8     5    MM  81 1013.5   6.8   3.7   3.2   MM   MM    MM
2024 05 16 01 00  50  7.0   MM   0.8     5    MM  80 1013.6   6.5   3.7   3.3   MM +0.0    MM
2024 05 16 00 30  60  7.0   MM   0.8     4    MM  80 1013.9   6.4   3.7   3.4   MM   MM    MM
2024 05 16 00 20  50  8.0   MM   0.9     5    MM  92 1014.0   6.6   3.7   3.4   MM   MM    MM
2024 05 16 00 10  60  9.0   MM   0.9     4    MM  92 1014.0   6.4   3.7   3.4   MM   MM    MM
2024 05 16 00 00  50  9.0   MM   0.8     5    MM  96 1014.0   6.2   3.7   3.3   MM -0.0    MM
2024 05 15 23 30  60 10.0   MM   0.9     4    MM  92 1013.9   5.9   3.8   3.1   MM   MM    MM
2024 05 15 23 20  60  9.0   MM   0.9     4    MM  79 1014.1   5.6   3.8   2.9   MM   MM    MM
2024 05 15 23 10  60 10.0   MM   0.9     5    MM  72 1013.9   5.5   3.8   2.7   MM   MM    MM
2024 05 15 23 00  70 10.0   MM   0.9     4    MM  75 1014.2   5.5   3.8   2.5   MM -0.5    MM
2024 05 15 22 30  80  8.0   MM   0.8     4    MM  73 1014.3   5.0   3.8   1.9   MM   MM    MM
2024 05 15 22 20  80  9.0   MM   0.9     4    MM  78 1014.1   5.1   3.8   1.9   MM   MM    MM
2024 05 15 22 10  80  9.0   MM   0.8     4    MM  78 1013.9   5.2   3.8   1.8   MM   MM    MM
2024 05 15 22 00  80 10.0   MM   0.9     4    MM  80 1013.8   5.3   3.8   1.8   MM -1.3    MM
2024 05 15 21 30  80 10.0   MM   0.8     4    MM  82 1014.0   5.0   3.8   2.0   MM   MM    MM
2024 05 15 21 20  80 10.0   MM   0.9     4    MM  82 1014.0   5.0   3.8   2.0   MM   MM    MM
2024 05 15 21 10  60  9.0   MM   0.8     3    MM  80 1014.0   5.1   3.8   2.0   MM   MM    MM
2024 05 15 21 00  70  9.0   MM   0.8     4    MM  77 1014.2   5.1   3.8   1.9   MM -1.1    MM
2024 05 15 20 30  80 10.0   MM   0.8     4    MM  71 1014.4   6.0   3.8   1.2   MM   MM    MM
2024 05 15 20 20  80 10.0   MM   0.8     4    MM  71 1014.6   6.0   3.8   1.1   MM   MM    MM
2024 05 15 20 10  70  9.0   MM   0.7     4    MM  67 1014.7   5.9   3.8   1.0   MM   MM    MM
2024 05 15 20 00  60  9.0   MM   0.8     4    MM  67 1014.7   5.9   3.8   0.9   MM -1.4    MM
2024 05 15 19 50  70  9.0   MM   0.7     4    MM  74 1014.9   5.9   3.8   0.9   MM   MM    MM
2024 05 15 19 40  70  9.0   MM   0.8     4    MM  76 1015.0   6.0   3.8   0.7   MM   MM    MM
2024 05 15 19 30  70  9.0   MM   0.7     4    MM  72 1015.0   6.1   3.8   0.5   MM   MM    MM
2024 05 15 19 20  80  9.0   MM   0.8     4    MM  67 1015.2   6.0   3.8   0.9   MM   MM    MM
2024 05 15 19 10  80 10.0   MM   0.8     4    MM  66 1015.1   6.0   3.8   1.2   MM   MM    MM
2024 05 15 19 00  70 10.0   MM   0.8     4    MM  67 1015.2   6.1   3.8   0.9   MM -1.3    MM
2024 05 15 18 50  60  9.0   MM   0.7     4    MM  75 1015.2   6.1   3.8   0.7   MM   MM    MM
2024 05 15 18 40  70  9.0   MM   0.7     4    MM  80 1015.3   6.0   3.8   0.9   MM   MM    MM
2024 05 15 18 30  60  9.0   MM   0.7     4    MM  79 1015.3   5.7   3.8   1.0   MM   MM    MM
2024 05 15 18 20  70 10.0   MM   0.7     4    MM  72 1015.4   5.6   3.8   1.1   MM   MM    MM
2024 05 15 18 10  70 10.0   MM   0.7     4    MM  72 1015.3   5.3   3.8   1.4   MM   MM    MM
2024 05 15 18 00  80 10.0   MM   0.7     3    MM  75 1015.3   5.1   3.8   1.5   MM -1.5    MM
2024 05 15 17 50  80 10.0   MM   0.7     4    MM  75 1015.3   5.4   3.8   1.4   MM   MM    MM
2024 05 15 17 40  80 10.0   MM   0.7     3    MM  80 1015.5   5.8   3.8   1.1   MM   MM    MM
2024 05 15 17 30  60  9.0   MM   0.6     4    MM  84 1015.6   5.7   3.8   1.2   MM   MM    MM
