#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 06 02 00 20  52  5.6 99.0 99.00 99.00 99.00 999 9999.0   7.9   3.1   7.7 99.0 99.00
2023 06 02 00 30  55  5.1 99.0 99.00 99.00 99.00 999 9999.0   7.7   3.2   7.4 99.0 99.00
2023 06 02 00 40  46  4.6 99.0 99.00 99.00 99.00 999 9999.0   7.4   3.1   7.2 99.0 99.00
2023 06 02 00 50  43  5.1 99.0 99.00 99.00 99.00 999 9999.0   8.5   3.1   8.2 99.0 99.00
2023 06 02 01 00  69  5.0 99.0 99.00 99.00 99.00 999 9999.0   8.5   3.1   7.8 99.0 99.00
2023 06 02 01 10  64  4.3 99.0 99.00 99.00 99.00 999 9999.0   7.6   3.1   7.3 99.0 99.00
2023 06 02 01 20 118  4.5 99.0 99.00 99.00 99.00 999 9999.0   6.7   3.1   6.6 99.0 99.00
2023 06 02 01 30  34  2.9 99.0 99.00 99.00 99.00 999 9999.0   7.0   3.1   7.0 99.0 99.00
2023 06 02 01 40   6  2.1 99.0 99.00 99.00 99.00 999 9999.0   7.3   3.1   7.3 99.0 99.00
2023 06 02 01 50 344  2.2 99.0 99.00 99.00 99.00 999 9999.0   7.5   3.1   7.5 99.0 99.00
2023 06 02 02 00  10  3.0 99.0 99.00 99.00 99.00 999 9999.0   8.2   3.1   8.2 99.0 99.00
2023 06 02 02 10  55  3.0 99.0 99.00 99.00 99.00 999 9999.0   8.0   3.1   8.0 99.0 99.00
2023 06 02 02 20  41  3.9 99.0 99.00 99.00 99.00 999 9999.0   7.7   3.1   7.6 99.0 99.00
2023 06 02 02 30  40  3.3 99.0 99.00 99.00 99.00 999 9999.0   7.5   3.1   7.5 99.0 99.00
2023 06 02 02 40  38  2.3 99.0 99.00 99.00 99.00 999 9999.0   6.9   3.1   6.9 99.0 99.00
2023 06 02 02 50  83  3.5 99.0 99.00 99.00 99.00 999 9999.0   7.0   3.1   7.0 99.0 99.00
2023 06 02 03 00  47  3.7 99.0 99.00 99.00 99.00 999 9999.0   7.1   3.1   7.1 99.0 99.00
2023 06 02 03 10  41  4.1 99.0 99.00 99.00 99.00 999 9999.0   6.6   3.1   6.6 99.0 99.00
2023 06 02 03 20  51  3.1 99.0 99.00 99.00 99.00 999 9999.0   6.6   3.1   6.6 99.0 99.00
2023 06 02 03 30  51  1.7 99.0 99.00 99.00 99.00 999 9999.0   6.3   3.1   6.3 99.0 99.00
2023 06 02 03 40  96  1.1 99.0 99.00 99.00 99.00 999 9999.0   6.5   3.1   6.5 99.0 99.00
2023 06 02 03 50  78  1.8 99.0 99.00 99.00 99.00 999 9999.0   6.7   3.1   6.7 99.0 99.00
2023 06 02 04 00  49  2.1 99.0 99.00 99.00 99.00 999 9999.0   6.7   3.1   6.7 99.0 99.00
2023 06 02 04 10  40  2.1 99.0 99.00 99.00 99.00 999 9999.0   7.1   3.1   7.1 99.0 99.00
2023 06 02 04 20  57  1.7 99.0 99.00 99.00 99.00 999 9999.0   6.7   3.1   6.7 99.0 99.00
2023 06 02 04 30  63  2.2 99.0 99.00 99.00 99.00 999 9999.0   6.1   3.1   6.1 99.0 99.00
2023 06 02 04 40  82  3.3 99.0 99.00 99.00 99.00 999 9999.0   6.5   3.1   6.5 99.0 99.00
