#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 06 05 21 10 220  5.0   MM    MM    MM    MM  MM  994.4  15.7  10.5  11.3   MM   MM    MM
2024 06 05 21 00 220  5.0   MM    MM    MM    MM  MM  994.5  15.4  10.4  11.4   MM -0.2    MM
2024 06 05 20 50 230  6.0   MM    MM    MM    MM  MM  994.4  15.5  10.4  11.4   MM   MM    MM
2024 06 05 20 40 230  6.0   MM    MM    MM    MM  MM  994.5  15.5  10.3  11.2   MM   MM    MM
2024 06 05 20 30 230  6.0   MM    MM    MM    MM  MM  994.4  15.4  10.3  11.1   MM   MM    MM
2024 06 05 20 20 240  7.0   MM    MM    MM    MM  MM  994.3  15.7  10.3  11.2   MM   MM    MM
2024 06 05 20 10 240  6.0   MM    MM    MM    MM  MM  994.4  15.5  10.3  11.2   MM   MM    MM
2024 06 05 20 00 240  6.0   MM    MM    MM    MM  MM  994.4  15.1  10.2  11.2   MM -1.0    MM
2024 06 05 19 50 240  5.0   MM    MM    MM    MM  MM  994.6  14.5  10.2  10.9   MM   MM    MM
2024 06 05 19 40 250  6.0   MM    MM    MM    MM  MM  994.8  14.9  10.2  10.8   MM   MM    MM
2024 06 05 19 30 260 10.0   MM    MM    MM    MM  MM  994.8  16.3  10.2  10.8   MM   MM    MM
2024 06 05 19 20 260 11.0   MM    MM    MM    MM  MM  994.7  17.4  10.3  10.9   MM   MM    MM
2024 06 05 19 10 260 11.0   MM    MM    MM    MM  MM  994.6  17.1  10.3  11.3   MM   MM    MM
2024 06 05 19 00 260  7.0   MM    MM    MM    MM  MM  994.7  17.0  10.5  11.1   MM -1.7    MM
2024 06 05 18 50 260  8.0   MM    MM    MM    MM  MM  994.4  16.3  10.5  11.2   MM   MM    MM
2024 06 05 18 40 250  4.0   MM    MM    MM    MM  MM  994.2  16.7  10.5  11.3   MM   MM    MM
2024 06 05 18 30 250  5.0   MM    MM    MM    MM  MM  994.3  17.2  10.4  11.6   MM   MM    MM
2024 06 05 18 20 220  6.0   MM    MM    MM    MM  MM  994.3  17.8  10.4  11.8   MM   MM    MM
2024 06 05 18 10 220  5.0   MM    MM    MM    MM  MM  994.5  17.4  10.4  11.8   MM   MM    MM
2024 06 05 18 00 220  6.0   MM    MM    MM    MM  MM  994.7  17.3  10.4  12.1   MM -2.2    MM
2024 06 05 17 50 220  6.0   MM    MM    MM    MM  MM  994.8  17.4  10.4  12.4   MM   MM    MM
2024 06 05 17 40 210  5.0   MM    MM    MM    MM  MM  994.9  17.0  10.4  12.7   MM   MM    MM
2024 06 05 17 30 210  5.0   MM    MM    MM    MM  MM  995.2  16.3  10.4  12.8   MM   MM    MM
2024 06 05 17 20 210  4.0   MM    MM    MM    MM  MM  995.4  15.7  10.3  12.7   MM   MM    MM
2024 06 05 17 10 210  4.0   MM    MM    MM    MM  MM  995.4  15.5  10.3  12.7   MM   MM    MM
2024 06 05 17 00 210  4.0   MM    MM    MM    MM  MM  995.4  14.9  10.2  12.6   MM -2.4    MM
2024 06 05 16 50 200  3.0   MM    MM    MM    MM  MM  995.5  14.9  10.1  12.6   MM   MM    MM
2024 06 05 16 40 200  3.0   MM    MM    MM    MM  MM  995.8  14.8   9.7  12.5   MM   MM    MM
2024 06 05 16 30 200  4.0   MM    MM    MM    MM  MM  996.0  15.6   9.4  12.9   MM   MM    MM
2024 06 05 16 20 200  4.0   MM    MM    MM    MM  MM  996.1  15.3   9.8  12.9   MM   MM    MM
2024 06 05 16 10 200  4.0   MM    MM    MM    MM  MM  996.3  14.3   9.8  12.4   MM   MM    MM
2024 06 05 16 00 200  4.0   MM    MM    MM    MM  MM  996.4  14.6   9.7  12.5   MM -2.1    MM
2024 06 05 15 50 190  4.0   MM    MM    MM    MM  MM  996.4  14.5   9.6  12.4   MM   MM    MM
2024 06 05 15 40 200  4.0   MM    MM    MM    MM  MM  996.5  14.6   9.6  12.4   MM   MM    MM
2024 06 05 15 30 200  4.0   MM    MM    MM    MM  MM  996.6  14.0   9.6  12.0   MM   MM    MM
2024 06 05 15 20 200  4.0   MM    MM    MM    MM  MM  996.8  13.5   9.5  11.8   MM   MM    MM
2024 06 05 15 10 210  4.0   MM    MM    MM    MM  MM  996.8  13.5   9.5  11.8   MM   MM    MM
2024 06 05 15 00 210  4.0   MM    MM    MM    MM  MM  996.9  13.4   9.5  11.8   MM -1.8    MM
2024 06 05 14 50 200  5.0   MM    MM    MM    MM  MM  997.1  13.4   9.4  11.8   MM   MM    MM
2024 06 05 14 40 210  4.0   MM    MM    MM    MM  MM  997.2  13.1   9.4  11.6   MM   MM    MM
2024 06 05 14 30 210  4.0   MM    MM    MM    MM  MM  997.3  12.7   9.4  11.4   MM   MM    MM
2024 06 05 14 20 210  4.0   MM    MM    MM    MM  MM  997.5  12.6   9.4  11.4   MM   MM    MM
2024 06 05 14 10 210  4.0   MM    MM    MM    MM  MM  997.7  12.7   9.3  11.5   MM   MM    MM
2024 06 05 14 00 210  4.0   MM    MM    MM    MM  MM  997.8  12.5   9.3  11.3   MM -1.0    MM
2024 06 05 13 50 210  5.0   MM    MM    MM    MM  MM  998.0  12.4   9.3  11.3   MM   MM    MM
2024 06 05 13 40 220  4.0   MM    MM    MM    MM  MM  998.0  12.3   9.2  11.2   MM   MM    MM
2024 06 05 13 30 230  4.0   MM    MM    MM    MM  MM  998.2  12.3   9.1  11.2   MM   MM    MM
2024 06 05 13 20 230  4.0   MM    MM    MM    MM  MM  998.4  12.3   9.0  11.2   MM   MM    MM
2024 06 05 13 10 220  4.0   MM    MM    MM    MM  MM  998.4  12.2   9.0  11.2   MM   MM    MM
2024 06 05 13 00 220  4.0   MM    MM    MM    MM  MM  998.5  12.2   9.0  11.1   MM -0.4    MM
2024 06 05 12 50 210  4.0   MM    MM    MM    MM  MM  998.7  12.2   9.0  11.1   MM   MM    MM
2024 06 05 12 40 210  4.0   MM    MM    MM    MM  MM  998.7  12.2   9.1  11.2   MM   MM    MM
2024 06 05 12 30 210  4.0   MM    MM    MM    MM  MM  998.8  12.2   9.1  11.2   MM   MM    MM
2024 06 05 12 20 210  4.0   MM    MM    MM    MM  MM  998.8  12.1   9.1  11.2   MM   MM    MM
2024 06 05 12 10 210  3.0   MM    MM    MM    MM  MM  998.8  12.1   9.1  11.2   MM   MM    MM
2024 06 05 12 00 210  2.0   MM    MM    MM    MM  MM  998.7  12.0   9.2  11.2   MM -0.4    MM
2024 06 05 11 50 200  3.0   MM    MM    MM    MM  MM  998.8  12.0   9.2  11.2   MM   MM    MM
2024 06 05 11 40 200  3.0   MM    MM    MM    MM  MM  998.9  12.2   9.3  11.4   MM   MM    MM
2024 06 05 11 30 200  3.0   MM    MM    MM    MM  MM  998.9  12.2   9.3  11.4   MM   MM    MM
2024 06 05 11 20 210  4.0   MM    MM    MM    MM  MM  999.0  12.3   9.4  11.5   MM   MM    MM
2024 06 05 11 10 210  4.0   MM    MM    MM    MM  MM  998.9  12.5   9.5  11.6   MM   MM    MM
2024 06 05 11 00 210  4.0   MM    MM    MM    MM  MM  998.9  12.5   9.6  11.6   MM +0.0    MM
2024 06 05 10 50 210  4.0   MM    MM    MM    MM  MM  998.9  12.6   9.7  11.7   MM   MM    MM
2024 06 05 10 40 210  4.0   MM    MM    MM    MM  MM  999.0  12.8   9.8  11.8   MM   MM    MM
2024 06 05 10 30 220  4.0   MM    MM    MM    MM  MM  999.0  12.8   9.8  11.7   MM   MM    MM
2024 06 05 10 20 210  4.0   MM    MM    MM    MM  MM  999.1  12.8   9.9  11.6   MM   MM    MM
2024 06 05 10 10 210  4.0   MM    MM    MM    MM  MM  999.0  12.8   9.9  11.7   MM   MM    MM
2024 06 05 10 00 210  4.0   MM    MM    MM    MM  MM  998.9  12.6   9.9  11.7   MM -0.7    MM
2024 06 05 09 50 200  3.0   MM    MM    MM    MM  MM  998.8  12.3   9.9  11.5   MM   MM    MM
2024 06 05 09 40 190  3.0   MM    MM    MM    MM  MM  998.7  12.3   9.9  11.4   MM   MM    MM
2024 06 05 09 30 190  2.0   MM    MM    MM    MM  MM  998.7  12.3   9.9  11.3   MM   MM    MM
2024 06 05 09 20 190  2.0   MM    MM    MM    MM  MM  998.8  12.5   9.9  11.5   MM   MM    MM
2024 06 05 09 10 200  2.0   MM    MM    MM    MM  MM  998.9  12.6   9.9  11.4   MM   MM    MM
2024 06 05 09 00 200  2.0   MM    MM    MM    MM  MM  999.1  12.6   9.9  11.2   MM -0.7    MM
2024 06 05 08 50 190  2.0   MM    MM    MM    MM  MM  999.2  12.7   9.9  11.2   MM   MM    MM
2024 06 05 08 40 210  2.0   MM    MM    MM    MM  MM  999.3  13.1  10.0  11.4   MM   MM    MM
2024 06 05 08 30 230  2.0   MM    MM    MM    MM  MM  999.3  13.4  10.1  11.5   MM   MM    MM
2024 06 05 08 20 230  3.0   MM    MM    MM    MM  MM  999.3  13.3  10.1  11.4   MM   MM    MM
2024 06 05 08 10 280  3.0   MM    MM    MM    MM  MM  999.0  13.6  10.2  11.5   MM   MM    MM
2024 06 05 08 00 270  4.0   MM    MM    MM    MM  MM  999.0  13.6  10.3  11.7   MM -1.2    MM
2024 06 05 07 50 270  3.0   MM    MM    MM    MM  MM  999.1  13.1  10.3  11.7   MM   MM    MM
2024 06 05 07 40 260  4.0   MM    MM    MM    MM  MM  999.2  12.9  10.4  11.7   MM   MM    MM
2024 06 05 07 30 260  4.0   MM    MM    MM    MM  MM  999.2  12.7  10.4  11.7   MM   MM    MM
2024 06 05 07 20 260  4.0   MM    MM    MM    MM  MM  999.2  12.8  10.4  11.9   MM   MM    MM
2024 06 05 07 10 240  2.0   MM    MM    MM    MM  MM  999.5  11.2  10.4  10.6   MM   MM    MM
2024 06 05 07 00 200  2.0   MM    MM    MM    MM  MM  999.6  10.6  10.4  10.0   MM -0.7    MM
2024 06 05 06 50 170  3.0   MM    MM    MM    MM  MM  999.7  10.5  10.4  10.0   MM   MM    MM
2024 06 05 06 40 170  4.0   MM    MM    MM    MM  MM  999.8  10.5  10.4   9.9   MM   MM    MM
2024 06 05 06 30 160  3.0   MM    MM    MM    MM  MM  999.8  10.7  10.4  10.2   MM   MM    MM
2024 06 05 06 20 130  2.0   MM    MM    MM    MM  MM  999.6  11.0  10.4  10.4   MM   MM    MM
2024 06 05 06 10 350  2.0   MM    MM    MM    MM  MM  999.4  10.9  10.4  10.4   MM   MM    MM
2024 06 05 06 00 330  3.0   MM    MM    MM    MM  MM  999.8  10.6  10.4  10.0   MM -1.0    MM
2024 06 05 05 50 350  2.0   MM    MM    MM    MM  MM 1000.1  10.4  10.3   9.8   MM   MM    MM
2024 06 05 05 40  20  2.0   MM    MM    MM    MM  MM 1000.4  10.2  10.3   9.6   MM   MM    MM
2024 06 05 05 30  40  3.0   MM    MM    MM    MM  MM 1000.4  10.1  10.3   9.4   MM   MM    MM
2024 06 05 05 20 320  4.0   MM    MM    MM    MM  MM 1000.6  10.0  10.3   9.4   MM   MM    MM
2024 06 05 05 10 330  4.0   MM    MM    MM    MM  MM 1000.3   9.7  10.3   9.2   MM   MM    MM
2024 06 05 05 00  10  3.0   MM    MM    MM    MM  MM 1000.2   9.6  10.2   9.0   MM -0.4    MM
2024 06 05 04 50  10  4.0   MM    MM    MM    MM  MM 1000.2   9.6  10.2   9.0   MM   MM    MM
2024 06 05 04 40 350  4.0   MM    MM    MM    MM  MM 1000.3   9.7  10.1   9.1   MM   MM    MM
2024 06 05 04 30 360  5.0   MM    MM    MM    MM  MM 1000.2   9.8  10.1   9.2   MM   MM    MM
2024 06 05 04 20  40  6.0   MM    MM    MM    MM  MM  999.8   9.7  10.1   9.2   MM   MM    MM
2024 06 05 04 10  20  4.0   MM    MM    MM    MM  MM 1000.0  10.0  10.1   9.4   MM   MM    MM
2024 06 05 04 00  20  3.0   MM    MM    MM    MM  MM 1000.3  10.1  10.1   9.5   MM +0.0    MM
2024 06 05 03 50 350  3.0   MM    MM    MM    MM  MM 1000.4  10.1  10.0   9.5   MM   MM    MM
2024 06 05 03 40 350  2.0   MM    MM    MM    MM  MM 1000.5  10.3  10.0   9.6   MM   MM    MM
2024 06 05 03 30  20  1.0   MM    MM    MM    MM  MM 1000.5  10.3   9.9   9.6   MM   MM    MM
2024 06 05 03 20  90  2.0   MM    MM    MM    MM  MM 1000.6  10.4   9.9   9.8   MM   MM    MM
2024 06 05 03 10  80  2.0   MM    MM    MM    MM  MM 1000.9  10.4   9.9   9.8   MM   MM    MM
2024 06 05 03 00 210  1.0   MM    MM    MM    MM  MM 1000.8  10.3   9.9   9.7   MM +1.8    MM
2024 06 05 02 50 100  3.0   MM    MM    MM    MM  MM 1000.7  10.1   9.9   9.5   MM   MM    MM
2024 06 05 02 40 130  2.0   MM    MM    MM    MM  MM 1000.9  10.3   9.9   9.8   MM   MM    MM
2024 06 05 02 30 200  4.0   MM    MM    MM    MM  MM 1001.2  10.2   9.8   9.5   MM   MM    MM
2024 06 05 02 20 150  3.0   MM    MM    MM    MM  MM 1000.7  10.0   9.8   9.4   MM   MM    MM
2024 06 05 02 10 150  3.0   MM    MM    MM    MM  MM 1000.6  10.1   9.7   9.4   MM   MM    MM
2024 06 05 02 00 160  3.0   MM    MM    MM    MM  MM 1000.6  10.1   9.7   9.4   MM +1.5    MM
2024 06 05 01 50 180  5.0   MM    MM    MM    MM  MM 1000.7   9.7   9.6   9.0   MM   MM    MM
2024 06 05 01 40 170  2.0   MM    MM    MM    MM  MM 1000.5   9.6   9.6   8.9   MM   MM    MM
2024 06 05 01 30  60  4.0   MM    MM    MM    MM  MM  999.8   9.4   9.5   8.6   MM   MM    MM
2024 06 05 01 20  60  4.0   MM    MM    MM    MM  MM  999.8   9.5   9.5   8.7   MM   MM    MM
2024 06 05 01 10  30  5.0   MM    MM    MM    MM  MM  999.8   9.8   9.4   9.0   MM   MM    MM
2024 06 05 01 00  50  4.0   MM    MM    MM    MM  MM 1000.3  10.2   9.4   9.3   MM +0.7    MM
2024 06 05 00 50  50  3.0   MM    MM    MM    MM  MM 1000.8  10.7   9.4   9.8   MM   MM    MM
2024 06 05 00 40  40  2.0   MM    MM    MM    MM  MM 1000.9  10.4   9.3   9.5   MM   MM    MM
2024 06 05 00 30 250  3.0   MM    MM    MM    MM  MM 1001.4  10.3   9.2   9.4   MM   MM    MM
2024 06 05 00 20  60  4.0   MM    MM    MM    MM  MM 1000.0  10.9   9.2   9.9   MM   MM    MM
2024 06 05 00 10  80  4.0   MM    MM    MM    MM  MM  999.4  11.4   9.0  10.5   MM   MM    MM
2024 06 05 00 00 100  6.0   MM    MM    MM    MM  MM  998.9  11.6   8.9  10.7   MM -1.3    MM
2024 06 04 23 50  40  6.0   MM    MM    MM    MM  MM  999.0  11.1   8.8  10.1   MM   MM    MM
2024 06 04 23 40  40  5.0   MM    MM    MM    MM  MM  999.1  11.5   8.9  10.5   MM   MM    MM
2024 06 04 23 30  70  6.0   MM    MM    MM    MM  MM  999.3  11.7   8.9  10.8   MM   MM    MM
2024 06 04 23 20  80  8.0   MM    MM    MM    MM  MM  999.3  10.7   9.0   9.9   MM   MM    MM
2024 06 04 23 10  80  9.0   MM    MM    MM    MM  MM  998.9  10.6   9.0   9.9   MM   MM    MM
2024 06 04 23 00 100  9.0   MM    MM    MM    MM  MM  999.1  10.4   9.1   9.7   MM -2.0    MM
2024 06 04 22 50  90  9.0   MM    MM    MM    MM  MM  998.9  10.6   9.0  10.0   MM   MM    MM
2024 06 04 22 40  80  9.0   MM    MM    MM    MM  MM  998.9  10.5   9.2   9.9   MM   MM    MM
2024 06 04 22 30  80  9.0   MM    MM    MM    MM  MM  999.1  10.4   9.3   9.9   MM   MM    MM
2024 06 04 22 20  80 10.0   MM    MM    MM    MM  MM  999.2  10.3   9.4   9.8   MM   MM    MM
2024 06 04 22 10  70  9.0   MM    MM    MM    MM  MM  999.5  10.2   9.4   9.7   MM   MM    MM
2024 06 04 22 00  70 10.0   MM    MM    MM    MM  MM  999.7  10.0   9.4   9.5   MM -2.7    MM
2024 06 04 21 50  70 10.0   MM    MM    MM    MM  MM  999.8   9.9   9.5   9.4   MM   MM    MM
2024 06 04 21 40  70 10.0   MM    MM    MM    MM  MM  999.9  10.0   9.4   9.5   MM   MM    MM
2024 06 04 21 30  60  9.0   MM    MM    MM    MM  MM 1000.1  10.1   9.5   9.6   MM   MM    MM
2024 06 04 21 20  70 10.0   MM    MM    MM    MM  MM  999.9   9.9   9.4   9.5   MM   MM    MM
2024 06 04 21 10  70 10.0   MM    MM    MM    MM  MM 1000.1   9.9   9.4   9.4   MM   MM    MM
2024 06 04 21 00  70 10.0   MM    MM    MM    MM  MM 1000.2   9.5   9.5   9.1   MM -2.7    MM
2024 06 04 20 50  70 10.0   MM    MM    MM    MM  MM 1000.2   9.2   9.5   8.8   MM   MM    MM
2024 06 04 20 40  70 10.0   MM    MM    MM    MM  MM 1000.3   8.9   9.5   8.5   MM   MM    MM
2024 06 04 20 30  80 10.0   MM    MM    MM    MM  MM 1000.4   8.9   9.4   8.5   MM   MM    MM
2024 06 04 20 20  90 11.0   MM    MM    MM    MM  MM 1000.5   9.0   9.5   8.6   MM   MM    MM
2024 06 04 20 10  80 10.0   MM    MM    MM    MM  MM 1000.8   9.2   9.4   8.8   MM   MM    MM
2024 06 04 20 00 100 10.0   MM    MM    MM    MM  MM 1001.1   9.3   9.4   8.9   MM -2.4    MM
2024 06 04 19 50  80  9.0   MM    MM    MM    MM  MM 1001.4   9.4   9.4   9.0   MM   MM    MM
2024 06 04 19 40  80  8.0   MM    MM    MM    MM  MM 1001.7   9.5   9.4   9.0   MM   MM    MM
2024 06 04 19 30  80  8.0   MM    MM    MM    MM  MM 1001.9   9.5   9.4   9.1   MM   MM    MM
2024 06 04 19 20  80  8.0   MM    MM    MM    MM  MM 1001.9   9.4   9.4   9.0   MM   MM    MM
2024 06 04 19 10  90  8.0   MM    MM    MM    MM  MM 1002.2   9.4   9.4   9.0   MM   MM    MM
2024 06 04 19 00  90  8.0   MM    MM    MM    MM  MM 1002.4   9.3   9.3   8.8   MM -1.6    MM
2024 06 04 18 50  90  8.0   MM    MM    MM    MM  MM 1002.5   9.4   9.3   8.9   MM   MM    MM
2024 06 04 18 40  90  8.0   MM    MM    MM    MM  MM 1002.6   9.3   9.3   8.8   MM   MM    MM
2024 06 04 18 30  90  8.0   MM    MM    MM    MM  MM 1002.7   9.3   9.3   8.8   MM   MM    MM
2024 06 04 18 20  90  8.0   MM    MM    MM    MM  MM 1002.7   9.2   9.3   8.8   MM   MM    MM
2024 06 04 18 10  80  8.0   MM    MM    MM    MM  MM 1002.8   9.1   9.3   8.7   MM   MM    MM
2024 06 04 18 00  80  8.0   MM    MM    MM    MM  MM 1002.9   9.1   9.3   8.6   MM -1.6    MM
2024 06 04 17 50  80  8.0   MM    MM    MM    MM  MM 1003.1   9.0   9.3   8.5   MM   MM    MM
2024 06 04 17 40  80  8.0   MM    MM    MM    MM  MM 1003.2   8.9   9.3   8.5   MM   MM    MM
2024 06 04 17 30  90  8.0   MM    MM    MM    MM  MM 1003.2   8.9   9.3   8.4   MM   MM    MM
2024 06 04 17 20  80  8.0   MM    MM    MM    MM  MM 1003.2   8.7   9.3   8.2   MM   MM    MM
2024 06 04 17 10  80  9.0   MM    MM    MM    MM  MM 1003.3   8.4   9.3   7.9   MM   MM    MM
2024 06 04 17 00  70  7.0   MM    MM    MM    MM  MM 1003.5   8.4   9.4   8.0   MM -1.5    MM
2024 06 04 16 50  80  8.0   MM    MM    MM    MM  MM 1003.6   8.5   9.4   8.0   MM   MM    MM
2024 06 04 16 40  70  7.0   MM    MM    MM    MM  MM 1003.6   8.6   9.4   8.2   MM   MM    MM
2024 06 04 16 30  70  7.0   MM    MM    MM    MM  MM 1003.6   8.8   9.4   8.4   MM   MM    MM
2024 06 04 16 20  70  7.0   MM    MM    MM    MM  MM 1003.6   9.1   9.4   8.7   MM   MM    MM
2024 06 04 16 10  80  7.0   MM    MM    MM    MM  MM 1003.7   9.3   9.4   8.9   MM   MM    MM
2024 06 04 16 00  80  6.0   MM    MM    MM    MM  MM 1004.0   9.2   9.4   8.8   MM -0.9    MM
2024 06 04 15 50  70  6.0   MM    MM    MM    MM  MM 1004.1   9.1   9.4   8.7   MM   MM    MM
2024 06 04 15 40  80  7.0   MM    MM    MM    MM  MM 1004.1   8.9   9.4   8.5   MM   MM    MM
2024 06 04 15 30  90  7.0   MM    MM    MM    MM  MM 1004.1   8.9   9.4   8.5   MM   MM    MM
2024 06 04 15 20  80  7.0   MM    MM    MM    MM  MM 1004.2   8.8   9.4   8.4   MM   MM    MM
2024 06 04 15 10  80  7.0   MM    MM    MM    MM  MM 1004.4   8.6   9.4   8.2   MM   MM    MM
2024 06 04 15 00  90  7.0   MM    MM    MM    MM  MM 1004.5   8.5   9.4   8.1   MM -0.7    MM
2024 06 04 14 50  90  6.0   MM    MM    MM    MM  MM 1004.6   8.5   9.4   8.0   MM   MM    MM
2024 06 04 14 40  80  6.0   MM    MM    MM    MM  MM 1004.6   8.4   9.3   8.0   MM   MM    MM
2024 06 04 14 30  60  5.0   MM    MM    MM    MM  MM 1004.8   8.3   9.3   7.9   MM   MM    MM
2024 06 04 14 20  60  5.0   MM    MM    MM    MM  MM 1004.9   8.7   9.3   8.2   MM   MM    MM
2024 06 04 14 10  70  4.0   MM    MM    MM    MM  MM 1005.1   9.1   9.2   8.7   MM   MM    MM
2024 06 04 14 00  80  5.0   MM    MM    MM    MM  MM 1005.0   8.9   9.2   8.5   MM +0.0    MM
2024 06 04 13 50  80  4.0   MM    MM    MM    MM  MM 1005.1   8.8   9.3   8.4   MM   MM    MM
2024 06 04 13 40  80  4.0   MM    MM    MM    MM  MM 1005.3   8.8   9.3   8.4   MM   MM    MM
2024 06 04 13 30  90  4.0   MM    MM    MM    MM  MM 1005.3   8.8   9.2   8.3   MM   MM    MM
2024 06 04 13 20  70  5.0   MM    MM    MM    MM  MM 1005.2   8.8   9.2   8.3   MM   MM    MM
2024 06 04 13 10  80  6.0   MM    MM    MM    MM  MM 1005.1   8.6   9.2   8.2   MM   MM    MM
2024 06 04 13 00  70  6.0   MM    MM    MM    MM  MM 1004.9   8.5   9.2   8.1   MM +0.0    MM
2024 06 04 12 50  70  6.0   MM    MM    MM    MM  MM 1004.9   8.5   9.2   8.1   MM   MM    MM
2024 06 04 12 40  70  6.0   MM    MM    MM    MM  MM 1005.0   8.5   9.2   8.1   MM   MM    MM
2024 06 04 12 30  70  6.0   MM    MM    MM    MM  MM 1005.2   8.5   9.2   8.1   MM   MM    MM
2024 06 04 12 20  70  5.0   MM    MM    MM    MM  MM 1005.4   8.4   9.2   8.0   MM   MM    MM
2024 06 04 12 10  60  5.0   MM    MM    MM    MM  MM 1005.4   8.2   9.2   7.7   MM   MM    MM
2024 06 04 12 00  60  5.0   MM    MM    MM    MM  MM 1005.2   8.2   9.2   7.7   MM +0.3    MM
2024 06 04 11 50  50  7.0   MM    MM    MM    MM  MM 1005.0   8.2   9.2   7.8   MM   MM    MM
2024 06 04 11 40  70  6.0   MM    MM    MM    MM  MM 1005.1   8.2   9.3   7.8   MM   MM    MM
2024 06 04 11 30  60  7.0   MM    MM    MM    MM  MM 1005.0   8.2   9.3   7.7   MM   MM    MM
2024 06 04 11 20  60  6.0   MM    MM    MM    MM  MM 1004.9   8.1   9.4   7.6   MM   MM    MM
2024 06 04 11 10  80  6.0   MM    MM    MM    MM  MM 1005.0   8.1   9.5   7.6   MM   MM    MM
2024 06 04 11 00  70  6.0   MM    MM    MM    MM  MM 1005.1   8.1   9.5   7.6   MM +0.3    MM
2024 06 04 10 50  70  5.0   MM    MM    MM    MM  MM 1005.2   8.2   9.6   7.6   MM   MM    MM
2024 06 04 10 40  70  5.0   MM    MM    MM    MM  MM 1005.3   8.4   9.6   7.8   MM   MM    MM
2024 06 04 10 30  70  5.0   MM    MM    MM    MM  MM 1005.3   8.5   9.6   8.0   MM   MM    MM
2024 06 04 10 20  70  5.0   MM    MM    MM    MM  MM 1005.1   8.5   9.7   8.0   MM   MM    MM
2024 06 04 10 10  80  5.0   MM    MM    MM    MM  MM 1004.9   8.5   9.8   8.0   MM   MM    MM
2024 06 04 10 00  80  6.0   MM    MM    MM    MM  MM 1004.9   8.5   9.8   7.9   MM +0.0    MM
2024 06 04 09 50  90  6.0   MM    MM    MM    MM  MM 1004.9   8.5   9.9   7.9   MM   MM    MM
2024 06 04 09 40  80  6.0   MM    MM    MM    MM  MM 1005.0   8.5   9.9   7.9   MM   MM    MM
2024 06 04 09 30  90  6.0   MM    MM    MM    MM  MM 1005.2   8.6   9.9   8.0   MM   MM    MM
2024 06 04 09 20  90  6.0   MM    MM    MM    MM  MM 1005.0   8.6  10.0   8.0   MM   MM    MM
2024 06 04 09 10  80  7.0   MM    MM    MM    MM  MM 1004.9   8.8  10.0   8.2   MM   MM    MM
2024 06 04 09 00  90  7.0   MM    MM    MM    MM  MM 1004.9   8.8  10.1   8.3   MM +0.3    MM
2024 06 04 08 50  80  6.0   MM    MM    MM    MM  MM 1004.9   8.7  10.1   8.2   MM   MM    MM
2024 06 04 08 40  90  7.0   MM    MM    MM    MM  MM 1005.0   8.6  10.1   8.1   MM   MM    MM
2024 06 04 08 30  90  7.0   MM    MM    MM    MM  MM 1005.1   8.6  10.1   8.1   MM   MM    MM
2024 06 04 08 20  90  7.0   MM    MM    MM    MM  MM 1005.0   8.6  10.2   8.1   MM   MM    MM
2024 06 04 08 10  90  6.0   MM    MM    MM    MM  MM 1005.0   8.5  10.2   8.1   MM   MM    MM
2024 06 04 08 00  80  7.0   MM    MM    MM    MM  MM 1004.9   8.5  10.2   8.0   MM +0.3    MM
2024 06 04 07 50  70  6.0   MM    MM    MM    MM  MM 1004.7   8.5  10.2   8.0   MM   MM    MM
2024 06 04 07 40  70  6.0   MM    MM    MM    MM  MM 1004.8   8.5  10.0   8.1   MM   MM    MM
2024 06 04 07 30  70  7.0   MM    MM    MM    MM  MM 1004.8   8.7   9.9   8.3   MM   MM    MM
2024 06 04 07 20  80  6.0   MM    MM    MM    MM  MM 1004.9   8.9   9.9   8.4   MM   MM    MM
2024 06 04 07 10  80  6.0   MM    MM    MM    MM  MM 1004.8   8.9   9.9   8.4   MM   MM    MM
2024 06 04 07 00  80  7.0   MM    MM    MM    MM  MM 1004.8   9.1   9.9   8.6   MM +0.6    MM
2024 06 04 06 50 100  7.0   MM    MM    MM    MM  MM 1004.7   9.2  10.0   8.8   MM   MM    MM
2024 06 04 06 40  90  7.0   MM    MM    MM    MM  MM 1004.8   9.3  10.0   8.8   MM   MM    MM
2024 06 04 06 30  90  7.0   MM    MM    MM    MM  MM 1004.8   9.6  10.1   9.1   MM   MM    MM
2024 06 04 06 20  90  7.0   MM    MM    MM    MM  MM 1004.7   9.8  10.1   9.3   MM   MM    MM
2024 06 04 06 10  90  7.0   MM    MM    MM    MM  MM 1004.7  10.1  10.2   9.5   MM   MM    MM
2024 06 04 06 00  90  7.0   MM    MM    MM    MM  MM 1004.6  10.5  10.2   9.9   MM +0.4    MM
2024 06 04 05 50  90  7.0   MM    MM    MM    MM  MM 1004.6  10.8  10.2  10.2   MM   MM    MM
2024 06 04 05 40  80  7.0   MM    MM    MM    MM  MM 1004.5  10.9  10.2  10.3   MM   MM    MM
2024 06 04 05 30  90  8.0   MM    MM    MM    MM  MM 1004.5  11.2  10.3  10.5   MM   MM    MM
